APPOINTMENTID,APPOINTMENTDATE,APPOINTMENTSTARTTIME,APPOINTMENTDURATION,PROVIDERID
284542,2025-01-21,14:15:00,10,263
283891,2025-01-13,07:40:00,10,287
283194,2025-01-21,18:30:00,10,221
282960,2025-01-21,13:00:00,10,103
282006,2025-01-21,15:20:00,60,287
282342,2025-01-21,11:30:00,10,103
284414,2025-01-21,11:00:00,10,248
282694,2025-01-21,18:00:00,10,103
283070,2025-01-21,12:00:00,10,103
282825,2025-01-21,11:15:00,10,289
282761,2025-01-21,08:15:00,10,263
282824,2025-01-21,09:20:00,20,100
283300,2025-01-13,11:20:00,10,119
283013,2025-01-13,11:20:00,20,270
282339,2025-01-13,18:30:00,10,108
282494,2025-01-13,13:30:00,10,263
282314,2025-01-13,12:45:00,10,248
282517,2025-01-13,13:30:00,10,248
283762,2025-01-03,10:00:00,60,270
283257,2025-01-27,08:00:00,10,119
284154,2025-01-26,19:30:00,10,221
284197,2025-01-27,08:00:00,20,228
284211,2025-01-27,09:10:00,20,225
284439,2025-01-27,13:10:00,10,301
284151,2025-01-26,20:30:00,10,221
283745,2025-01-27,08:20:00,10,301
283756,2025-01-27,12:15:00,10,263
283116,2025-01-27,14:20:00,10,287
282205,2025-01-27,07:00:00,10,263
282316,2025-01-27,10:00:00,20,287
282380,2025-01-27,19:15:00,10,108
282331,2025-01-27,18:15:00,10,108
282198,2025-01-27,07:10:00,10,221
282213,2025-01-27,07:20:00,10,221
282263,2025-01-27,11:00:00,10,103
282695,2025-01-27,20:30:00,10,108
282214,2025-01-27,07:30:00,10,221
282197,2025-01-27,07:00:00,10,221
282412,2025-01-27,14:40:00,20,287
282268,2025-01-27,12:00:00,10,263
282233,2025-01-27,08:40:00,20,287
282501,2025-01-27,07:20:00,20,287
282376,2025-01-27,19:00:00,10,108
282590,2025-01-27,16:30:00,10,103
282536,2025-01-27,10:20:00,60,287
282446,2025-01-27,19:45:00,10,108
282621,2025-01-27,14:00:00,20,287
282335,2025-01-27,18:45:00,10,108
282436,2025-01-27,11:40:00,20,287
282801,2025-01-28,09:25:00,20,100
282888,2025-01-28,11:00:00,10,221
282899,2025-01-28,12:00:00,10,248
283002,2025-01-28,14:05:00,20,100
282919,2025-01-28,11:15:00,20,100
282927,2025-01-28,12:10:00,10,221
282830,2025-01-28,10:00:00,10,221
282991,2025-01-28,13:20:00,20,287
283117,2025-01-28,16:15:00,10,263
282951,2025-01-28,10:35:00,20,100
283061,2025-01-28,13:45:00,20,100
283170,2025-01-28,17:50:00,10,221
282958,2025-01-28,12:00:00,20,161
283193,2025-01-28,18:10:00,10,221
282976,2025-01-28,16:00:00,20,100
283175,2025-01-28,18:00:00,10,221
282772,2025-01-28,12:50:00,20,100
282972,2025-01-28,13:15:00,10,282
282826,2025-01-28,09:45:00,10,263
282860,2025-01-28,10:40:00,10,221
282843,2025-01-28,10:20:00,10,221
282936,2025-01-28,11:20:00,20,287
282821,2025-01-28,17:50:00,20,100
283143,2025-01-28,18:10:00,20,100
282815,2025-01-28,09:45:00,20,100
282945,2025-01-28,12:00:00,60,287
282173,2025-01-28,17:30:00,10,221
282602,2025-01-28,14:50:00,20,100
282332,2025-01-28,08:50:00,20,100
282734,2025-01-28,19:15:00,10,108
282686,2025-01-28,17:30:00,20,100
282717,2025-01-28,18:40:00,10,100
282672,2025-01-28,12:30:00,20,314
282508,2025-01-28,12:00:00,20,100
282243,2025-01-28,08:20:00,20,100
282731,2025-01-28,17:20:00,20,100
282680,2025-01-28,17:40:00,20,100
282711,2025-01-28,15:10:00,20,100
282279,2025-01-28,09:20:00,20,100
282586,2025-01-28,12:10:00,20,100
282620,2025-01-28,12:20:00,20,100
282238,2025-01-28,08:10:00,10,100
282707,2025-01-28,18:15:00,10,108
282647,2025-01-28,16:40:00,20,100
282353,2025-01-28,11:00:00,20,100
282411,2025-01-28,10:50:00,20,100
282503,2025-01-28,13:20:00,20,314
282730,2025-01-28,19:00:00,10,108
282257,2025-01-28,09:10:00,20,100
282601,2025-01-28,19:20:00,60,233
282617,2025-01-28,15:00:00,20,314
282487,2025-01-28,11:50:00,20,100
282235,2025-01-28,08:00:00,10,100
282341,2025-01-28,10:10:00,20,314
282307,2025-01-28,09:50:00,20,100
282708,2025-01-28,18:30:00,10,108
282538,2025-01-28,11:20:00,20,236
282437,2025-01-28,11:30:00,20,100
282554,2025-01-28,14:20:00,20,100
282326,2025-01-28,10:00:00,20,100
282396,2025-01-28,13:30:00,10,263
282267,2025-01-28,08:30:00,10,100
282537,2025-01-28,14:10:00,20,100
282440,2025-01-28,11:40:00,20,100
282433,2025-01-28,11:20:00,20,314
282357,2025-01-28,10:20:00,10,100
282291,2025-01-28,09:30:00,20,100
282709,2025-01-28,16:20:00,20,100
282305,2025-01-28,09:40:00,20,100
282634,2025-01-28,08:30:00,10,263
282725,2025-01-28,18:45:00,10,108
282918,2025-01-28,12:00:00,10,221
282561,2025-01-28,14:30:00,20,100
282496,2025-01-28,13:10:00,20,100
282284,2025-01-28,08:40:00,20,100
282249,2025-01-28,09:00:00,20,100
282565,2025-01-28,14:40:00,20,100
283121,2025-01-28,16:30:00,10,103
282986,2025-01-28,13:30:00,10,282
282780,2025-01-28,08:15:00,20,100
282900,2025-01-28,15:40:00,20,100
283004,2025-01-28,13:45:00,10,282
283156,2025-01-28,17:40:00,10,221
283097,2025-01-28,17:00:00,20,100
283200,2025-01-28,18:20:00,10,221
282759,2025-01-28,12:40:00,20,100
283105,2025-01-28,17:10:00,20,100
282528,2025-01-28,13:50:00,20,100
282923,2025-01-28,11:45:00,20,100
282797,2025-01-28,09:15:00,10,263
282896,2025-01-28,11:00:00,20,161
282975,2025-01-28,12:20:00,10,221
283131,2025-01-28,17:15:00,10,263
282990,2025-01-28,13:30:00,10,248
282961,2025-01-28,13:00:00,10,282
282943,2025-01-28,12:30:00,10,248
282837,2025-01-28,10:10:00,10,221
283077,2025-01-28,16:50:00,20,100
283158,2025-01-28,18:20:00,10,100
284234,2025-01-27,09:50:00,20,228
282813,2025-01-28,09:30:00,10,263
282762,2025-01-28,08:15:00,10,263
282578,2025-01-27,09:30:00,10,263
282221,2025-01-27,07:40:00,10,221
282652,2025-01-27,14:30:00,10,248
282705,2025-01-28,18:00:00,10,108
282529,2025-01-27,13:40:00,20,116
283648,2025-01-29,09:15:00,10,108
283085,2025-01-29,16:20:00,20,100
283180,2025-01-29,16:50:00,20,100
282898,2025-01-29,10:20:00,20,236
283137,2025-01-29,17:20:00,20,100
282864,2025-01-29,11:20:00,20,100
283141,2025-01-29,16:40:00,20,100
283020,2025-01-29,15:20:00,10,201
283084,2025-01-29,16:10:00,20,100
282264,2025-01-29,09:20:00,10,201
282421,2025-01-29,11:00:00,20,236
282583,2025-01-29,15:40:00,10,201
282391,2025-01-29,11:30:00,10,357
282229,2025-01-29,08:15:00,10,168
282274,2025-01-29,09:30:00,10,201
282223,2025-01-29,08:00:00,10,168
282261,2025-01-29,09:10:00,10,201
282627,2025-01-29,14:20:00,60,161
282475,2025-01-29,13:00:00,10,201
282576,2025-01-29,15:50:00,10,201
282382,2025-01-29,08:45:00,10,168
282486,2025-01-29,13:10:00,10,201
282250,2025-01-29,09:00:00,10,201
282293,2025-01-29,15:30:00,10,201
282495,2025-01-29,13:20:00,10,201
282550,2025-01-29,11:00:00,20,224
282937,2025-01-29,12:30:00,20,100
283128,2025-01-29,11:00:00,20,100
283188,2025-01-29,18:20:00,20,100
282907,2025-01-29,11:10:00,10,100
282984,2025-01-29,16:00:00,20,100
282362,2025-01-29,08:30:00,10,168
283176,2025-01-29,15:50:00,10,314
282992,2025-01-29,13:30:00,20,100
283050,2025-01-29,14:40:00,20,100
283075,2025-01-29,14:50:00,20,100
283066,2025-01-29,15:10:00,20,100
282770,2025-01-29,08:20:00,10,100
283040,2025-01-29,14:30:00,20,100
282262,2025-01-27,09:00:00,10,263
282239,2025-01-27,12:40:00,60,354
282295,2025-01-27,10:00:00,10,248
283037,2025-01-29,16:00:00,10,263
282755,2025-01-29,07:45:00,10,263
283063,2025-01-28,14:30:00,10,168
283394,2025-01-30,11:20:00,10,119
283620,2025-01-30,16:30:00,10,108
283320,2025-01-30,10:00:00,10,103
283091,2025-01-30,17:00:00,60,204
283310,2025-01-30,09:30:00,10,221
283362,2025-01-30,10:00:00,10,263
282862,2025-01-30,15:00:00,20,161
283107,2025-01-30,14:30:00,10,289
283429,2025-01-30,16:00:00,10,108
282957,2025-01-30,12:00:00,20,236
283321,2025-01-29,14:45:00,10,263
282882,2025-01-28,11:15:00,10,263
283881,2025-01-31,12:00:00,10,248
282777,2025-01-31,08:40:00,20,236
282859,2025-01-31,09:00:00,20,236
282572,2025-01-31,11:40:00,20,236
281959,2025-01-31,11:00:00,20,236
282849,2025-01-28,10:30:00,10,221
283011,2025-01-29,12:40:00,20,270
282414,2025-01-29,12:00:00,10,168
282630,2025-01-29,17:00:00,10,168
282438,2025-01-29,10:30:00,10,168
282615,2025-01-30,13:00:00,20,270
282612,2025-01-30,12:00:00,20,270
282783,2025-01-28,13:00:00,10,263
283196,2025-01-27,13:20:00,20,116
281956,2025-01-10,10:30:00,10,282
283428,2025-01-02,12:00:00,60,270
282227,2025-01-13,08:45:00,10,263
282237,2025-01-13,09:00:00,10,263
282596,2025-01-13,15:30:00,10,248
284075,2025-01-16,18:30:00,10,168
284052,2025-01-16,10:45:00,10,168
283390,2025-01-16,10:20:00,20,337
281928,2025-01-24,09:20:00,20,236
281911,2025-01-24,07:40:00,20,236
282046,2025-01-24,15:15:00,10,108
283743,2025-01-24,11:15:00,10,108
282810,2025-01-23,17:00:00,10,289
282093,2025-01-23,18:00:00,20,376
282786,2025-01-24,13:45:00,10,108
283735,2025-01-16,16:15:00,10,289
283827,2025-01-17,12:00:00,10,282
283528,2025-01-16,13:20:00,10,221
283315,2025-01-16,09:45:00,10,168
283441,2025-01-16,12:40:00,10,221
283177,2025-01-17,10:00:00,20,270
281930,2025-01-17,12:30:00,10,248
282244,2025-01-16,08:00:00,20,100
282325,2025-01-13,10:45:00,10,248
282292,2025-01-13,10:20:00,10,128
282281,2025-01-13,11:45:00,10,248
282519,2025-01-13,13:45:00,10,263
282540,2025-01-13,14:20:00,10,128
282568,2025-01-13,10:20:00,20,270
282846,2025-01-13,15:00:00,20,270
283457,2025-01-09,12:30:00,10,248
283642,2025-01-09,16:45:00,10,108
283358,2025-01-09,12:00:00,10,374
282230,2025-01-13,08:40:00,10,225
283046,2025-01-02,11:10:00,10,100
282752,2025-01-02,10:40:00,20,236
282773,2025-01-02,16:50:00,10,100
282160,2025-01-26,19:00:00,10,221
282164,2025-01-26,19:30:00,10,221
282163,2025-01-26,19:20:00,10,221
282031,2025-01-24,13:15:00,10,108
283192,2025-01-02,18:20:00,10,100
282947,2025-01-02,10:30:00,10,221
282806,2025-01-03,12:00:00,10,103
283021,2025-01-03,11:00:00,10,263
282838,2025-01-03,09:30:00,10,103
283001,2025-01-03,12:15:00,10,103
281852,2025-01-03,13:45:00,10,248
282875,2025-01-02,16:00:00,20,270
281429,2025-01-02,10:15:00,10,248
283184,2025-01-05,12:20:00,20,290
282533,2025-01-15,12:00:00,10,168
282828,2025-01-16,10:00:00,10,289
283150,2025-01-14,17:20:00,10,168
282732,2025-01-14,19:30:00,10,168
282322,2025-01-16,09:30:00,10,374
281436,2025-01-16,09:30:00,10,221
282004,2025-01-01,12:40:00,10,201
282469,2025-01-03,15:00:00,10,108
282600,2025-01-07,20:40:00,20,116
282555,2025-01-08,11:50:00,10,201
282504,2025-01-08,11:30:00,10,201
282521,2025-01-08,13:50:00,10,201
282245,2025-01-08,06:40:00,10,201
282365,2025-01-08,11:20:00,20,337
282562,2025-01-08,14:30:00,10,201
282288,2025-01-08,09:40:00,10,201
282312,2025-01-08,10:30:00,10,201
282509,2025-01-08,13:10:00,10,201
282298,2025-01-08,09:20:00,10,201
282348,2025-01-08,10:50:00,10,201
282535,2025-01-08,14:10:00,10,201
282997,2025-01-08,13:40:00,10,201
282934,2025-01-08,12:20:00,10,201
282938,2025-01-08,21:40:00,20,118
283674,2025-01-07,17:20:00,10,100
282677,2025-01-08,11:00:00,30,248
282397,2025-01-08,17:30:00,60,233
283094,2025-01-07,16:20:00,20,341
282878,2025-01-08,10:00:00,10,248
281655,2025-01-08,15:15:00,10,289
281555,2025-01-08,12:15:00,30,289
281430,2025-01-08,09:00:00,20,119
281460,2025-01-08,10:30:00,10,289
281895,2025-01-08,18:30:00,10,108
281397,2025-01-08,07:40:00,10,201
282020,2025-01-08,17:30:00,30,289
281326,2025-01-08,10:40:00,10,201
281327,2025-01-08,09:10:00,10,201
281878,2025-01-08,18:00:00,10,289
281391,2025-01-08,10:10:00,10,201
281442,2025-01-08,09:45:00,10,289
281644,2025-01-02,14:45:00,10,271
281579,2025-01-02,15:00:00,10,248
281557,2025-01-02,12:15:00,10,248
281417,2025-01-02,09:20:00,10,221
281548,2025-01-02,12:30:00,10,248
281769,2025-01-02,17:45:00,10,248
281499,2025-01-02,13:50:00,10,221
281575,2025-01-02,14:15:00,10,221
281388,2025-01-02,07:10:00,10,201
281414,2025-01-02,13:10:00,10,221
281427,2025-01-02,13:40:00,10,221
282081,2025-01-02,16:10:00,30,100
282042,2025-01-02,07:40:00,20,236
281351,2025-01-02,09:30:00,20,100
281453,2025-01-02,09:45:00,10,248
281485,2025-01-02,12:00:00,10,108
281791,2025-01-02,16:40:00,10,128
281422,2025-01-02,10:00:00,10,248
281603,2025-01-02,14:30:00,10,271
281516,2025-01-02,14:00:00,10,221
281609,2025-01-02,14:30:00,30,100
281399,2025-01-02,07:00:00,10,201
281632,2025-01-02,13:45:00,10,271
281512,2025-01-02,12:45:00,10,248
281505,2025-01-02,14:00:00,10,221
281572,2025-01-03,10:30:00,10,248
281997,2025-01-03,14:15:00,10,108
281924,2025-01-03,12:30:00,10,248
281960,2025-01-03,12:30:00,10,108
281970,2025-01-03,12:40:00,10,128
281580,2025-01-02,14:00:00,10,271
282798,2025-01-09,17:30:00,20,270
283167,2025-01-08,19:00:00,60,376
281990,2025-01-10,12:30:00,10,108
281996,2025-01-10,12:00:00,10,282
281909,2025-01-10,08:40:00,20,236
280957,2025-01-10,12:30:00,10,108
280982,2025-01-10,12:45:00,10,108
280984,2025-01-10,13:00:00,10,108
282443,2025-01-15,12:30:00,10,201
283901,2025-01-09,12:45:00,10,248
282607,2025-01-14,13:15:00,10,168
281457,2025-01-15,10:30:00,10,289
281963,2025-01-15,10:00:00,20,270
281927,2025-01-06,13:00:00,10,354
282465,2025-01-06,11:40:00,20,354
282404,2025-01-06,19:00:00,60,376
283159,2025-01-07,17:50:00,10,221
283195,2025-01-07,20:40:00,20,290
282906,2025-01-07,10:45:00,10,263
282902,2025-01-07,12:00:00,10,221
282814,2025-01-07,11:50:00,10,221
283082,2025-01-07,15:15:00,10,282
281435,2025-01-07,11:00:00,20,289
281907,2025-01-07,09:00:00,20,236
281925,2025-01-07,14:30:00,10,282
282072,2025-01-07,14:00:00,20,337
282047,2025-01-07,15:00:00,10,289
281406,2025-01-07,09:40:00,10,119
281462,2025-01-07,09:50:00,10,119
281648,2025-01-07,13:40:00,20,116
281433,2025-01-07,18:00:00,20,289
281480,2025-01-07,11:40:00,10,221
281018,2025-01-07,11:00:00,10,119
280965,2025-01-07,09:30:00,10,119
280834,2025-01-07,09:00:00,10,119
281274,2025-01-07,18:45:00,10,289
280886,2025-01-06,11:20:00,20,116
280642,2025-01-07,17:45:00,10,103
280446,2025-01-07,13:15:00,10,282
280455,2025-01-07,13:30:00,10,282
280723,2025-01-07,13:10:00,10,221
280672,2025-01-07,08:20:00,10,119
282844,2025-01-06,15:10:00,30,100
282858,2025-01-06,10:45:00,10,103
281585,2025-01-06,11:15:00,10,248
282232,2025-01-14,17:30:00,20,232
283028,2025-01-14,14:15:00,10,248
282766,2025-01-14,08:15:00,10,263
282659,2025-01-13,16:00:00,10,248
282324,2025-01-13,18:00:00,10,108
282228,2025-01-13,09:00:00,20,116
282344,2025-01-13,10:40:00,20,116
282930,2025-01-14,17:30:00,10,263
282940,2025-01-13,12:40:00,20,116
283142,2025-01-14,17:50:00,10,221
283160,2025-01-14,17:20:00,10,221
281321,2025-01-14,10:30:00,10,263
281329,2025-01-14,12:20:00,10,201
281313,2025-01-14,17:15:00,10,263
282520,2025-01-13,18:40:00,20,286
280919,2025-01-14,07:00:00,10,201
281000,2025-01-14,12:00:00,20,287
280715,2025-01-14,13:50:00,10,221
280488,2025-01-07,14:00:00,10,282
282429,2025-01-06,12:00:00,10,263
281523,2025-01-06,12:00:00,20,337
281407,2025-01-06,08:00:00,30,225
282049,2025-01-06,09:00:00,20,354
281854,2025-01-06,13:30:00,10,289
281887,2025-01-06,18:40:00,20,286
281525,2025-01-06,18:35:00,10,119
281787,2025-01-06,16:30:00,10,289
281451,2025-01-06,10:20:00,20,337
282085,2025-01-04,14:00:00,60,376
280937,2025-01-06,12:00:00,10,289
281205,2025-01-06,10:30:00,30,248
280828,2025-01-06,11:45:00,10,248
281131,2025-01-06,15:30:00,10,289
281241,2025-01-06,19:00:00,10,119
281106,2025-01-06,14:45:00,10,289
280833,2025-01-06,10:30:00,10,289
281254,2025-01-06,17:15:00,10,289
280997,2025-01-06,14:00:00,10,119
280843,2025-01-06,10:45:00,10,289
280978,2025-01-06,12:15:00,10,248
280926,2025-01-06,11:45:00,10,289
281229,2025-01-06,14:15:00,10,248
281252,2025-01-06,19:00:00,10,289
281234,2025-01-06,12:30:00,10,289
281093,2025-01-06,15:00:00,10,289
281119,2025-01-06,14:30:00,10,248
281148,2025-01-06,18:30:00,10,289
281171,2025-01-06,16:00:00,10,289
281237,2025-01-06,17:30:00,10,289
280934,2025-01-06,13:00:00,10,248
281030,2025-01-06,14:00:00,10,248
283152,2025-01-09,17:30:00,10,103
283129,2025-01-09,16:45:00,10,103
282847,2025-01-09,14:15:00,10,103
281509,2025-01-09,11:00:00,10,221
281482,2025-01-09,16:00:00,20,287
281851,2025-01-09,17:45:00,10,289
281733,2025-01-09,16:00:00,10,289
281496,2025-01-09,11:50:00,10,221
281838,2025-01-09,17:15:00,10,289
281452,2025-01-09,10:00:00,10,289
281563,2025-01-09,13:30:00,10,289
281450,2025-01-09,09:40:00,10,221
281463,2025-01-09,09:50:00,10,221
281846,2025-01-09,17:30:00,10,289
281514,2025-01-09,11:10:00,10,221
281732,2025-01-09,17:00:00,10,108
281570,2025-01-09,13:45:00,10,289
281419,2025-01-09,09:00:00,10,271
281396,2025-01-09,07:40:00,10,221
281506,2025-01-09,11:40:00,10,221
281607,2025-01-09,14:40:00,10,128
282720,2025-01-08,16:45:00,10,168
282406,2025-01-08,13:30:00,10,168
282669,2025-01-08,11:50:00,10,168
282804,2025-01-07,14:00:00,10,168
283140,2025-01-08,17:00:00,10,168
283074,2025-01-08,13:50:00,10,168
281576,2025-01-09,14:00:00,10,128
281500,2025-01-09,10:50:00,10,221
281053,2025-01-09,11:00:00,20,236
280755,2025-01-09,11:20:00,60,270
281315,2025-01-07,18:20:00,10,168
281062,2025-01-07,12:40:00,20,354
281032,2025-01-07,17:00:00,10,168
281275,2025-01-07,18:10:00,10,168
281296,2025-01-07,19:30:00,10,168
280960,2025-01-07,09:10:00,10,119
281013,2025-01-06,13:45:00,10,248
280880,2025-01-06,11:30:00,10,289
280959,2025-01-06,13:15:00,10,289
281028,2025-01-06,16:30:00,10,103
281212,2025-01-06,17:00:00,10,289
280872,2025-01-06,11:15:00,10,289
281240,2025-01-06,17:45:00,10,289
280949,2025-01-06,15:30:00,10,103
281001,2025-01-06,13:30:00,10,248
280802,2025-01-06,13:50:00,10,225
281118,2025-01-06,13:50:00,10,119
281225,2025-01-06,19:15:00,10,289
280856,2025-01-06,11:00:00,10,289
280939,2025-01-06,15:00:00,10,103
282854,2025-01-09,19:00:00,60,376
280811,2025-01-06,21:20:00,10,119
280630,2025-01-06,12:15:00,30,289
280436,2025-01-06,10:00:00,30,289
280638,2025-01-05,19:40:00,20,118
280698,2025-01-06,13:20:00,10,119
282795,2025-01-13,12:40:00,10,287
281421,2025-01-13,11:30:00,10,119
281424,2025-01-13,10:00:00,10,119
281021,2025-01-13,07:20:00,20,287
281167,2025-01-13,14:40:00,20,287
280776,2025-01-13,10:00:00,10,263
281974,2025-01-10,12:15:00,10,248
280981,2025-01-13,12:00:00,20,287
281058,2025-01-13,12:20:00,20,287
281113,2025-01-13,15:20:00,10,119
281161,2025-01-13,14:00:00,10,119
282909,2025-01-21,10:45:00,10,263
281431,2025-01-21,20:00:00,10,108
281465,2025-01-21,10:50:00,10,119
282038,2025-01-21,17:30:00,10,263
282866,2025-01-21,11:45:00,10,103
280942,2025-01-21,10:30:00,10,119
284298,2025-01-06,11:00:00,60,270
283065,2025-01-21,14:15:00,10,168
283136,2025-01-21,17:00:00,10,221
280655,2025-01-18,14:00:00,20,376
281876,2025-01-22,16:00:00,10,108
281458,2025-01-22,10:30:00,10,289
281370,2025-01-22,07:00:00,10,201
280801,2025-01-22,09:00:00,20,100
280827,2025-01-22,09:00:00,10,168
280809,2025-01-22,08:00:00,10,168
280806,2025-01-22,08:45:00,10,168
280395,2025-01-22,07:40:00,20,236
281408,2025-01-21,12:40:00,10,354
281727,2025-01-21,15:45:00,10,374
281734,2025-01-21,15:30:00,10,374
282948,2025-01-23,10:10:00,20,100
281890,2025-01-23,18:45:00,10,108
281842,2025-01-23,17:30:00,10,108
281874,2025-01-23,17:15:00,10,108
281873,2025-01-23,17:00:00,10,108
281534,2025-01-23,12:45:00,10,248
281793,2025-01-23,16:20:00,20,116
281877,2025-01-23,18:15:00,10,108
281830,2025-01-23,16:15:00,10,108
281859,2025-01-23,18:00:00,10,108
281418,2025-01-23,09:00:00,10,248
281845,2025-01-23,16:30:00,10,108
281883,2025-01-23,19:00:00,10,108
281792,2025-01-23,13:40:00,20,287
281666,2025-01-23,15:15:00,10,248
281880,2025-01-23,19:30:00,10,108
281691,2025-01-23,14:00:00,60,287
281529,2025-01-23,12:30:00,10,248
281891,2025-01-23,17:45:00,10,108
281411,2025-01-23,08:40:00,10,119
282315,2025-01-23,12:20:00,60,287
280836,2025-01-23,09:00:00,10,119
280789,2025-01-23,08:20:00,10,119
280787,2025-01-23,08:00:00,10,119
281449,2025-01-23,10:00:00,10,271
281884,2025-01-23,19:15:00,10,108
281102,2025-01-22,14:50:00,10,168
280835,2025-01-22,09:30:00,10,168
281199,2025-01-22,14:40:00,20,270
280868,2025-01-22,11:15:00,10,168
280906,2025-01-21,14:00:00,10,100
281267,2025-01-21,18:15:00,10,108
281299,2025-01-21,19:45:00,10,108
281273,2025-01-21,18:30:00,10,108
280911,2025-01-21,11:00:00,10,119
281158,2025-01-21,13:50:00,20,100
281286,2025-01-21,19:00:00,10,108
280928,2025-01-21,12:00:00,20,116
281060,2025-01-21,13:40:00,10,119
280804,2025-01-21,09:00:00,10,119
280929,2025-01-21,11:15:00,10,103
281099,2025-01-21,12:00:00,10,119
281029,2025-01-21,11:40:00,10,119
281278,2025-01-21,18:45:00,10,108
281294,2025-01-21,19:30:00,10,108
280783,2025-01-21,07:40:00,20,236
280877,2025-01-21,13:00:00,10,119
281097,2025-01-21,17:00:00,10,100
281047,2025-01-21,15:00:00,20,287
281109,2025-01-21,09:40:00,10,119
281065,2025-01-21,09:00:00,10,168
280912,2025-01-21,11:00:00,10,100
281181,2025-01-21,16:30:00,10,289
282897,2025-01-21,14:20:00,20,287
281262,2025-01-21,11:00:00,10,108
280816,2025-01-21,15:30:00,10,103
280864,2025-01-21,10:00:00,10,119
280930,2025-01-21,11:20:00,10,119
281031,2025-01-21,13:20:00,20,337
280854,2025-01-21,10:00:00,60,304
281125,2025-01-21,12:40:00,10,119
280405,2025-01-21,09:00:00,20,100
280665,2025-01-21,08:00:00,10,119
281010,2025-01-21,14:30:00,10,103
280798,2025-01-13,08:00:00,10,263
280770,2025-01-13,07:30:00,10,263
281894,2025-01-09,20:00:00,10,108
281694,2025-01-09,20:00:00,10,108
281468,2025-01-09,10:40:00,10,119
281764,2025-01-09,16:00:00,10,108
280797,2025-01-13,08:15:00,10,263
280690,2025-01-13,09:00:00,10,119
281662,2025-01-17,15:15:00,10,108
281581,2025-01-13,15:00:00,20,104
282631,2025-01-16,17:20:00,20,100
282246,2025-01-16,08:10:00,20,100
283125,2025-01-16,12:30:00,10,221
282216,2025-01-27,14:00:00,10,263
282313,2025-01-27,09:45:00,10,263
282330,2025-01-27,13:45:00,10,263
282336,2025-01-27,10:45:00,10,263
282613,2025-01-27,15:45:00,10,263
282252,2025-01-27,08:45:00,10,263
282420,2025-01-27,19:30:00,10,108
282512,2025-01-27,20:00:00,10,108
282428,2025-01-27,16:40:00,20,225
282506,2025-01-27,13:30:00,10,263
282340,2025-01-27,10:40:00,10,225
282175,2025-01-26,20:50:00,10,221
282518,2025-01-27,13:45:00,10,263
281971,2025-01-27,09:00:00,60,287
282035,2025-01-27,15:00:00,60,287
